sample_id,source_stage,original_image_name,original_split,final_image_name,final_split,has_target,target_color,target_type,background_type,negative_type,bbox_x,bbox_y,bbox_w,bbox_h,bbox_px_size,rotation_deg,perspective_level,blur_type,blur_level,motion_blur_length,motion_blur_angle,lighting_type,lighting_level,shadow_level,glare_level,exposure_level,color_shift_level,notes,image_hash,label_hash
stage3_000014,stage3,stage3v2_001695.jpg,val,stage3_000014.jpg,train,1,blue,square,field_mixed,none,249,232,119,120,120,-10.607,0.02824,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,dfe34d3d0b730ddddf88711e3116fe45435c3a30c4b4cf873e8ca21e569be46a,e7917cc00528ecc69bb881e1f8f24e07bc68bd2b4b65feeb6f6411def8c301a2
stage3_000015,stage3,stage3v2_005175.jpg,train,stage3_000015.jpg,train,0,none,background,grass,none,0,0,0,0,0,0.000,0.00000,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,df64cfd58aee69745d5bb9e0827548686eac999cebbee9cf3ed1b0bf652c2c8a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_000017,stage4,stage4v2_000644.jpg,train,stage4_000017.jpg,train,1,blue,square,grass,none,226,58,209,213,213,17.563,0.02011,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,ca5059e88f4ce7e9eb299c54d09ef7d3acde03922ffc6eb6ef6c55ad05ac110b,647c688896f2141ef45ee0479896a669d85012096dd025b03ff41f007165cad6
stage3_000016,stage3,stage3v2_006003.jpg,train,stage3_000016.jpg,train,1,red,square,field_mixed,none,195,154,119,118,119,12.915,0.00619,motion,light,5,93.281,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_motion,e7ac9342079700ed6e0e9d357664bf13ba5d55ed0a0e8d17d3dc64a188245f80,bc1a903ed6aac94ae87869e53759ced67fa8b7ef8a7d1786b6c1779c0cbbd06c
stage2_000032,stage2,stage2v2_000874.jpg,train,stage2_000032.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,7f10b31ff6a400f49f6d5a21d836e17fef7c9f588cb16699e2c68151bb8b80e4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_000017,stage3,stage3v2_000858.jpg,val,stage3_000017.jpg,train,1,red,square,dry_grass,none,440,203,56,58,58,7.471,0.01520,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,4e17c99b26ea5886fd8f8ddc23d71b6507920df706863b69bbbfabc6737229b2,94ecc9d3d1276a1d6064949740d77442613c359272600d3986e95d15c1f2acec
stage1_000010,stage1,stage1_003853.jpg,train,stage1_000010.jpg,train,1,blue,square,plain_white,none,341,382,211,211,211,-5.655,0.00302,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,9e6eb6704af4c43c53bddac8d6447d97b6943e55d5c76342ee9d8b493926b432,196bb63e96bc00616e9e6498946d60280122cffbce8ba1a9d5f3125ace1b29d5
stage4_000018,stage4,stage4v2_006207.jpg,train,stage4_000018.jpg,train,1,blue,square,soil,none,381,454,175,176,176,21.918,0.02050,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,3f214bf6fb6bf28258c127341340b2d8102924a232d941ec7ca68c77df2dc8fb,17e56aaa75b65df874a7fec306ab8d15df105c9aac658f6d0bd74a1c069cada9
stage4_000019,stage4,stage4v2_010530.jpg,val,stage4_000019.jpg,train,1,red,square,field_mixed,none,87,196,132,129,132,1.250,0.01646,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=large;augmentation=clean,427f6bf0ab9283ba77bec89c3cf840c2b7a6ed3f2a056b132d274f352b74b4f3,fdb83299eba216af07baf89cbc105bf3b32865bf4303a58a9cce1ec3b350cf52
stage1_000011,stage1,stage1_003688.jpg,val,stage1_000011.jpg,train,1,red,square,gray_noise,none,148,254,85,86,86,3.213,0.00864,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,f99761faf248946d4f1f2ef08cdbdcabfe92a6fa09ff5a0783184b5b6075e8b1,90aec97f524fef9f14b96334c4027273032f9b32262885260b4b1195cb161868
stage2_000033,stage2,stage2v2_013716.jpg,train,stage2_000033.jpg,test,1,red,square,field_mixed,none,117,21,100,98,100,1.196,0.02996,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,304f6668b126257f9d47b2d5bc6efaab172e69139ae7a1319949c98b2910219a,d98f6dbd40a1b523460fafc4232391957696cb3906bb87e2ffa70a9f08883ce2
stage3_000018,stage3,stage3v2_008734.jpg,train,stage3_000018.jpg,train,1,blue,square,field_mixed,none,161,404,52,52,52,18.875,0.00986,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=very_small;augmentation=clean,f043483c4ff8277efd1dce26136bd7ca7617e790b1562c2d60cf4c864158ae52,0ba3f46a0452e94dca191fa9fa67f14b63f4505745d40b66dc07df2f67d25ded
stage4_000020,stage4,stage4v2_011490.jpg,test,stage4_000020.jpg,train,1,blue,square,soil,none,210,110,166,170,170,-9.361,0.02642,none,none,0,0,sunny,medium,none,none,mild_over,none,size_bucket=medium;augmentation=sunny,dce440d6430137231c3f1fc2be28eae7451f38ad9674132e240ed76bebdfab58,d5a4e0f400a1fd226122b186e72c6cca12e1fb0728db2aa5dfcd77de3d1d3d32
stage2_000034,stage2,stage2v2_010411.jpg,train,stage2_000034.jpg,train,0,none,background,grass,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,824e3e58e8bb2994fd9df9c56324680e1e4ceea1bcb0db399a15f910adb2c821,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_000035,stage2,stage2v2_003905.jpg,train,stage2_000035.jpg,train,1,red,square,grass,none,446,352,51,51,51,23.242,0.02078,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,b439f8e0cf8f5e9364b6c91d96a15f4265f28c7ca5edbd2533a2a0595141a72e,27d23819b3370d6a52604422b0547394814e5e9f0ddcd19ac9a4b41379b4e6c7
stage4_000021,stage4,stage4v2_005852.jpg,train,stage4_000021.jpg,train,1,red,square,field_mixed,none,539,164,33,34,34,-15.503,0.01155,none,none,0,0,sunny,light,none,none,mild_over,light,size_bucket=very_small;augmentation=sunny,5e057ce69e9b4f6c3ca3a0c7e8caaf93e6c43fe932c2e5409f6f07f1920c589a,7cffdd3924fbf587d8015e518f3ffffbc87acc04ec1ade36d07b263b4a092e8a
stage1_000012,stage1,stage1_001798.jpg,train,stage1_000012.jpg,train,1,red,square,plain_light_gray,none,521,78,66,66,66,6.385,0.00493,none,none,0,0,none,normal,none,none,none,none,size_bucket=small,365906c79835161a454882f294ac90b96077d2af10b19180ea9b651da936f9e1,79259ef1384b59657bf777bb80d3e7447a99146f39bb50337dd92b5145f3389e
stage2_000036,stage2,stage2v2_007054.jpg,train,stage2_000036.jpg,val,1,blue,square,dry_grass,none,254,398,193,194,194,5.454,0.01551,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,9a662fbd19f6392723cb9028ee516f3905c4fdb172f8be2286480267fe8cad7a,acd646252d4bc59608127b848290401ec3d4cc1d7a4401e5891fe3118f32ce3c
stage2_000037,stage2,stage2v2_012252.jpg,train,stage2_000037.jpg,train,1,blue,square,field_mixed,none,433,278,171,172,172,13.133,0.02158,none,none,0,0,none,mild,none,none,none,none,size_bucket=medium;augmentation=mild_light,ab23966539b56f8302e707251568dfc7fd3bfb48ed580914d0133f47a10484de,0a6131a97e5d2f23da82d0e0b64575960a65d4b16cdec8126413e9ca78618408
stage4_000022,stage4,stage4v2_000059.jpg,train,stage4_000022.jpg,train,1,red,square,dry_grass,none,55,272,129,126,129,-13.981,0.01792,none,none,0,0,sunny,medium,none,none,mild_over,none,size_bucket=medium;augmentation=sunny,4e2c856fb2b2e509ca38231a7b11fa8439125595b5542179b224c26265e36aea,337627edf28d4a488a8e451b0c033398649597942be1def935ce409981b38196
stage1_000013,stage1,stage1_003713.jpg,train,stage1_000013.jpg,train,1,blue,square,plain_dark_gray,none,97,358,234,233,234,0.658,0.00842,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,1a40e10d0427d062a7765a61130fb262b08b444e5462b90145c129f6a3af7e4c,466cbabc5c2f165399ac6d044a251a072a592b9f658d9bba7f5e6263938b4281
stage4_000023,stage4,stage4v2_001177.jpg,train,stage4_000023.jpg,test,1,blue,square,soil,none,269,386,164,168,168,2.929,0.01959,none,none,0,0,sunny,medium,none,none,mild_over,none,size_bucket=medium;augmentation=sunny,56a0a38d1017c4b440d8ab610b7667b4317e5664a25ad0f3b4061793f9a25cf5,0b73c32ec7b927579104115c6a034750ad50485cedf5ab3634873b107b0a39f9
stage4_000024,stage4,stage4v2_005921.jpg,train,stage4_000024.jpg,train,1,red,square,grass,none,375,152,99,101,101,6.441,0.01871,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,f1ab986abc3a055e132024adae08097c6d1c791ffeb254c98b9bbcd0fa6f9a33,8418edb3cd93550d4b77d6f9466458e00575a485170804697fbfe69be59c17c3
stage4_000025,stage4,stage4v2_009306.jpg,train,stage4_000025.jpg,train,1,blue,square,grass,none,23,339,243,242,243,-18.419,0.00091,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=large;augmentation=clean,be38c7abe6e5a262bce09c394a094ee73f228991c60e8e7053646420b2da7f51,4cf419cd96e4b3813792b3e30db00f9c377071ace069e90234b03b3891a58162
stage2_000038,stage2,stage2v2_015499.jpg,train,stage2_000038.jpg,train,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,77f4dc02d0871c5625d7936c49919455364f2014f2c39fd2a67d6e28cf44ba9b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_000026,stage4,stage4v2_003789.jpg,train,stage4_000026.jpg,train,1,red,square,field_mixed,none,118,141,75,75,75,14.297,0.02295,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,e87c1b72bde61241b0aa6bc6db4eae31dcfd92e7d9e6e95675c1ac128277a58f,68bc48465f6584af3ee0367157828b2ec9170d765be38212a5997be72e892413
stage4_000027,stage4,stage4v2_005153.jpg,val,stage4_000027.jpg,train,1,blue,square,dry_grass,none,334,80,103,99,103,-4.840,0.02212,none,none,0,0,glare,medium,none,medium,mild_over,none,size_bucket=medium;augmentation=partial_glare,571e2716dd28b951232bb4f7ccbc2f0992b3b1aecbf118f4717e5a044f56cc83,2da61403e9d03ef1d8542534c0d5b2412b797fb27e34c5621452e596aeed25ca
stage3_000019,stage3,stage3v2_002457.jpg,train,stage3_000019.jpg,train,1,red,square,field_mixed,none,26,203,44,44,44,23.502,0.02982,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=very_small;augmentation=clean,d778003e5a7737f4c4c9982118442dbfe18f2688a2510042b7ab6bcbfe41830e,8a95947f55bcd7653f03d7f323154c86af46061ae13fa75de89ad707c977241c
stage2_000039,stage2,stage2v2_004222.jpg,train,stage2_000039.jpg,train,0,none,background,soil,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,94113892b569fb6d10999199389b3e14cfb1410fb7bc7b6e92999deaf11c9be1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_000040,stage2,stage2v2_004369.jpg,val,stage2_000040.jpg,train,1,blue,square,grass,none,203,123,189,185,189,19.708,0.01760,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,5c2896a0b07cdecd5454220bec98b41fda453e9df135397f7fbcb25946ec798e,0e2502a0c5821f797a7f37abf0f209d4d6e32ff1295f9cd04486aa736649b462
stage3_000020,stage3,stage3v2_001222.jpg,train,stage3_000020.jpg,train,1,red,square,field_mixed,none,375,276,200,204,204,-14.220,0.01794,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,d631425342d33b5ac6133b592ecc016e61d5306505c14257335050b0a7029fbd,2e309edfe13afa0efeeddbaa79c697a014355d330f574e29709a82644cc167c1
stage2_000041,stage2,stage2v2_009942.jpg,train,stage2_000041.jpg,test,1,blue,square,soil,none,143,442,74,74,74,15.673,0.00762,none,none,0,0,none,mild,none,none,none,none,size_bucket=small;augmentation=mild_light,b1399d462a3a6f9837dd4caa550751f75e4dfc753f5691ded2ba6535a8746e5b,b5ebf01dfabab93d4e3f0648568a06f457a5b2d61e4bac5bef94c734a49d27fa
stage4_000028,stage4,stage4v2_002322.jpg,train,stage4_000028.jpg,train,1,red,square,grass,none,278,264,111,111,111,-16.293,0.02463,none,none,0,0,sunny,medium,none,none,mild_over,none,size_bucket=medium;augmentation=sunny,52fd0ce6261e1c5c3675f5116f5b8dd6fbaea16f8d3061748aff4ef0e189e189,e0a384d5c711596a1c4943d169fb4eebb4dcf7185635f54e14c9b24c01842451
stage2_000042,stage2,stage2v2_006618.jpg,train,stage2_000042.jpg,train,0,none,negative,grass,round_object,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean;negative=round_object,f15b463b2bcfb502196aaf728e05fc363ebae71f5ba849bd28cd1c7ec0bff826,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_000029,stage4,stage4v2_005851.jpg,train,stage4_000029.jpg,test,1,blue,square,field_mixed,none,291,151,110,111,111,8.315,0.01401,none,none,0,0,glare,medium,none,medium,mild_over,none,size_bucket=medium;augmentation=partial_glare,0626cbcae4a123eae9dacf2961c5a4108de53b2a4677a0702058719bdf996574,5146ede1697c263ebd9326438148d9aafae784639dd46e0f062a2249eba88ed6
stage2_000043,stage2,stage2v2_012658.jpg,train,stage2_000043.jpg,train,1,red,square,field_mixed,none,59,111,182,180,182,-20.000,0.01589,none,none,0,0,none,mild,none,none,none,none,size_bucket=large;augmentation=mild_light,91e67dbeb98674f39519db1ac9a352633f71edc9b7e5d369653ddb4ae12b0ffc,eb5d1b20200f3bfe76c2e9c74c0eae2e764a37f24fdd984e9fa0b2ab216cabe0
stage2_000044,stage2,stage2v2_002831.jpg,train,stage2_000044.jpg,train,0,none,negative,grass,red_long_panel,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean;negative=red_long_panel,3a657fbc013ee11f80e0d28909a45a08122e7eae2d651e59767a3290ed4643a6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage4_000030,stage4,stage4v2_000104.jpg,train,stage4_000030.jpg,test,1,red,square,field_mixed,none,283,334,114,118,118,14.744,0.01924,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,83d0da0058ce3eb805df1ed022ffb405f66a83a97172544d8640db52680ea8d7,3e90fc81d1be43c2e8946150069fb77a568f39c7edba4e63ed71c8654edb02b3
stage4_000031,stage4,stage4v2_007339.jpg,train,stage4_000031.jpg,train,0,none,negative,asphalt,red_long_panel+red_long_panel,0,0,0,0,0,0.000,0.00000,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=none;augmentation=clean;negative=red_long_panel+red_long_panel,523f0e83861b2b010a6294825d97697b6eac350ddd71fb17cc9277db6d622b78,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_000045,stage2,stage2v2_005164.jpg,train,stage2_000045.jpg,train,1,blue,square,grass,none,290,209,58,58,58,0.628,0.00795,none,none,0,0,none,normal,none,none,none,none,size_bucket=small;augmentation=clean,57417dc704cbcd14c0281d2dd69c851e03176de3175f1ed76f5441bcc32b5dff,da20d023fb508fc3790e9944982b0424d8684547daf0d5414f503d795e874d73
stage1_000014,stage1,stage1_000150.jpg,train,stage1_000014.jpg,test,1,red,square,plain_dark_gray,none,83,199,49,48,49,-5.007,0.00386,none,none,0,0,none,normal,none,none,none,none,size_bucket=small,c8ef5fa9c8fbb542dc41c333b1d52693670bab85285e6a356ee80c0680e17921,b9224118bad48335df7511c6a4f72db410ed9f3b6519b96c9fdf9f792f6950f7
stage3_000021,stage3,stage3v2_001795.jpg,train,stage3_000021.jpg,train,1,blue,square,field_mixed,none,148,282,270,281,281,-6.947,0.02798,motion,medium,5,78.259,none,normal,none,none,none,none,size_bucket=large;augmentation=medium_motion,619ac55887f11160c8c890caa72f1297ff00556d4e94219a49fe4619e4ce1003,a4446ce071ca727312e201ec47d07cc322585cd9b4252098213bf2d5904e9baf
stage3_000022,stage3,stage3v2_009964.jpg,train,stage3_000022.jpg,train,1,red,square,soil,none,296,45,65,63,65,-4.592,0.03125,motion,light,7,120.392,none,normal,none,none,none,none,size_bucket=medium;augmentation=light_motion,fb9e0fafb3ff05cdaead78a9f3393a5aac58dd1133def786df5295366a41e265,fcbd0e4f32b3cbe95a50fed131abb94b58aa40c6ec646d3851f6e17a98e7908b
stage4_000032,stage4,stage4v2_011046.jpg,train,stage4_000032.jpg,val,1,blue,square,field_mixed,none,176,334,51,52,52,7.955,0.01199,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=very_small;augmentation=clean,77e23f9c630accdfc1a89521b709b4c91db1387e5a5eb3b375127dfb6c5c7ebb,557fc747e04649658c332f86bca0efdbde5565b41329f05e504145c4ec28f42e
stage3_000023,stage3,stage3v2_003728.jpg,test,stage3_000023.jpg,train,1,red,square,grass,none,433,255,120,118,120,6.383,0.01101,none,none,0,0.000,none,normal,none,none,none,none,size_bucket=medium;augmentation=clean,ee6a7db897952674413ea92c007e5f5d1d0e46543ec8d2bdfb1fc91d05dfa62d,b3c15afc33909bc7b5fb23fdbe96485179a8c31bc899f781bc3b3640b737d6d2
stage4_000033,stage4,stage4v2_010728.jpg,train,stage4_000033.jpg,test,1,red,square,field_mixed,none,557,264,69,70,70,-1.760,0.01208,none,none,0,0,sunny,medium,none,none,mild_over,light,size_bucket=medium;augmentation=sunny,95c27fa12377b9f2012a8bfd9b0983ce18e94a024738f48632b63b36dd16d716,3ddd1554fb8f6b5c6a72b602b0ab5550af2efe0675470a5cdff83dbffafc4df8
stage2_000046,stage2,stage2v2_010947.jpg,val,stage2_000046.jpg,train,1,blue,square,field_mixed,none,35,293,150,148,150,8.449,0.01994,none,none,0,0,none,mild_color,none,none,none,none,size_bucket=medium;augmentation=mild_color,bfe9bdba999c425b1c534f29515ab893e69ca15a2b3f6e9cb6bd76b5a2f8cb94,9ddbb5a9ea81d24f52e2a001deea1aed50b161a17e45cc220b27956e5a0ed8da
stage1_000015,stage1,stage1_000196.jpg,train,stage1_000015.jpg,val,0,none,background,gray_noise,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none,17245eb37c202eb4fa9c842f10d10cc8e5b966f72182fbf56d9d70b79278d369,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage3_000024,stage3,stage3v2_002180.jpg,train,stage3_000024.jpg,train,1,red,square,field_mixed,none,375,173,36,38,38,-8.265,0.02032,defocus,light,0,0.000,none,normal,none,none,none,none,size_bucket=very_small;augmentation=light_defocus,b802612db292d9a4f0295a2545e870b30864b64346aa5ce0cd0a8e1dd8ae91fb,8c1c1ea73f8d28e20ec9f42162e4b36d56fa4d8f61acfe4a079950642b2c89ba
stage2_000047,stage2,stage2v2_015820.jpg,val,stage2_000047.jpg,val,0,none,background,field_mixed,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,311106d922be9c7788521a0ffdaed25e396b2086b282cd64502708d7f41234b1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stage2_000048,stage2,stage2v2_002708.jpg,train,stage2_000048.jpg,train,1,blue,square,field_mixed,none,147,293,228,228,228,3.933,0.00182,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,bfaefcc3ace85ff6c9c96b80ddb342d62653262c9506caff33978ebc30561438,f40adbd16a998e0217ae5c01945fe3d08d76332dc295e372bcbe7bf2f1d2abb7
stage2_000049,stage2,stage2v2_015616.jpg,train,stage2_000049.jpg,train,1,blue,square,field_mixed,none,347,45,240,243,243,13.717,0.01683,none,none,0,0,none,normal,none,none,none,none,size_bucket=large;augmentation=clean,2b054b23ba874d065aed41820066ce189a317f05fac2db270ee2133fdf67264e,bbc56a52e72b565facf48644c1831b043c770b5510b8e48ee4a34894316cbf2b
stage4_000034,stage4,stage4v2_010802.jpg,val,stage4_000034.jpg,train,1,red,square,field_mixed,none,396,38,67,67,67,-15.462,0.02950,none,none,0,0,sunny,light,none,none,mild_over,none,size_bucket=small;augmentation=sunny,15b07fbb288d4a17cded48f930d71875cd2be4ce08f9672e53e2ef86ee0f9630,130c3211bdef54f26d83953e2ea6575bac1ff1afc18bc908a152c249490d3e56
stage1_000016,stage1,stage1_002022.jpg,train,stage1_000016.jpg,train,1,red,square,gray_noise,none,412,404,48,48,48,-0.094,0.00032,none,none,0,0,none,normal,none,none,none,none,size_bucket=small,901fab4b5920b6c64416aefdd9fc021a051cdfc02f7c1fee5dddc163953e79b5,3f6b9896934e7e1960f0564758efba42ccd970875d1d043a75b9d83e2e7f3587
stage3_000025,stage3,stage3v2_009703.jpg,train,stage3_000025.jpg,train,1,blue,square,field_mixed,none,293,71,222,221,222,-12.852,0.00710,motion,medium,9,10.298,none,normal,none,none,none,none,size_bucket=large;augmentation=medium_motion,ed58d82231f9c78405efd7bf319a8508576569e64a2ee0d99c3a3021eace07b4,94632257c2cc91c94c68c3be93b1685b876a107dfda10414340b2fae0ae432ae
stage1_000017,stage1,stage1_000752.jpg,train,stage1_000017.jpg,train,1,blue,square,plain_white,none,166,279,82,82,82,-2.724,0.00170,none,none,0,0,none,normal,none,none,none,none,size_bucket=small,0209b0ff6cfcf9c7b38bc045b5ec17c101090b860a3b745d57c2bbc05aa0df21,4e1810ccf03033bb161951d366104e348f957d3e47d3a1e5b759fc8060fee3dc
stage1_000018,stage1,stage1_003885.jpg,train,stage1_000018.jpg,train,1,red,square,gray_noise,none,254,204,174,174,174,-1.552,0.00662,none,none,0,0,none,normal,none,none,none,none,size_bucket=medium_large,46e3032bbf5fa33dda33b3ae67cca90ab97892421261c00c5e23aa3ac74261da,10e5eb014d3bdce0f9c88bb0ab5f245c814b70f642a20a9bada4e051d0f82e76
stage4_000035,stage4,stage4v2_005799.jpg,train,stage4_000035.jpg,train,1,blue,square,soil,none,67,475,137,137,137,16.106,0.01042,none,none,0,0,sunny,medium,none,none,mild_over,none,size_bucket=medium;augmentation=sunny,e06f4cf3d6c1c22ff2b2ec7ae7626c32b201cc316998cb9a53752913b43b3fa4,16d01d4cb51cb878b41a82c385540a350bfb15463cb2c91532c77aee4b636cc1
stage4_000036,stage4,stage4v2_008800.jpg,train,stage4_000036.jpg,test,1,blue,square,grass,none,428,399,121,120,121,6.676,0.02234,none,none,0,0,normal,normal,none,none,normal,none,size_bucket=medium;augmentation=clean,c6a5fb4a48c4dead3b16f2f80f0cedc901bec38553a0cb2a9dad5fd377e94480,a5e23e041604e70f9835fad9161280be64d7e9666a43353ee77b1357d809f719
stage2_000050,stage2,stage2v2_002667.jpg,train,stage2_000050.jpg,train,0,none,background,soil,none,0,0,0,0,0,0.000,0.00000,none,none,0,0,none,normal,none,none,none,none,size_bucket=none;augmentation=clean,3831bfb47e2f1264dbd159893b19fcfa13f48d16f581dec1cdfe52646a40ecbc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
